id,driver,run,time,fuel_consumption,speed,acc_long,acc_lat,acc_norm,throttle_position,engine_speed,steering_angle,deflection,delta_acc_lat,deterministic_score,fuzzy_score,jerk_score,deterministic_class,fuzzy_class,jerk_class,group_match_strength,group_match_id,cluster_id,cluster_score
31574,G,16,1486,384,24,-0.3,0,0.3,7.1,1417,0,1.1,0,0,0.160769230769231,1.21727977035329,Normal,Calmo,Agressivo,2,1,1,1.11287760831241
31575,G,16,1487,384,23,-0.3,0,0.3,7.5,1404,1.2,1.2,0,0,0.15875,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,1.08934290403329
31576,G,16,1488,371.2,23,-0.2,0,0.2,7.1,1429,1.1,0.0999999999999999,0,0,0.15875,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,1.28917371473044
31577,G,16,1489,307.2,22,-0.3,0,0.3,7.1,1284,1.9,0.8,0,0,0.156772486772487,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,1.04283194870737
31578,G,16,1490,307.2,22,-0.3,0,0.3,7.1,1226,2.9,1,0,0,0.156772486772487,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,1.02698856721845
31579,G,16,1491,320,21,-0.3,0,0.3,7.1,1185,1.5,1.4,0,0,0.154838709677419,0.958606883014136,Normal,Calmo,Normal,2,2,1,1.00555680357416
31580,G,16,1492,320,20,-0.9,0,0.9,7.1,1151,-2.3,3.8,0,0,0.152950819672131,0.686258091051074,Normal,Calmo,Normal,2,2,1,0.63147350154476
31581,G,16,1493,320,17,-1.2,0,1.2,7.1,1068,-8.4,6.1,0,0,0.160769230769231,0.750228553941579,Normal,Calmo,Normal,2,2,1,1.11368120802053
31582,G,16,1494,345.6,15,-0.7,0,0.7,7.1,986,-9.3,0.9,0,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,2,1,0.692997467422015
31583,G,16,1495,320,14,-0.6,0,0.6,7.1,938,-8.5,0.800000000000001,0,0,0.152950819672131,0.5771577722848,Normal,Calmo,Normal,2,2,1,0.791690158020326
31584,G,16,1496,307.2,14,-0.5,0,0.5,7.1,911,-4.5,4,0,0,0.152950819672131,0.479303441507068,Normal,Calmo,Calmo,3,1,1,0.825553002605835
31585,G,16,1497,307.2,14,-0.4,0,0.4,7.1,909,3,7.5,0,0,0.152950819672131,0.5771577722848,Normal,Calmo,Normal,2,2,1,0.892933262606085
31586,G,16,1498,307.2,15,-0.3,0,0.3,6.6,931,3.2,0.2,0,0,0.152950819672131,0.5771577722848,Normal,Calmo,Normal,2,2,1,1.14125022459649
31587,G,16,1499,294.4,16,-0.4,0,0.4,6.6,952,1.9,1.3,0,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,2,1,0.95839590227004
31588,G,16,1500,320,15,-1.3,-0.1,1.30384048104053,7.1,943,0.1,1.8,0.1,0,0.165080494725883,0.686258091051074,Normal,Calmo,Normal,2,2,1,1.43132602393182
31589,G,16,1501,332.8,13,-0.9,-0.1,0.905538513813742,7.1,905,-1.2,1.3,0,0,0.152950819672131,0.686258091051074,Normal,Calmo,Normal,2,2,1,0.899624027548645
31590,G,16,1502,358.4,13,-0.6,-0.1,0.608276253029822,7.1,880,0,1.2,0,0,0.152950819672131,0.750228553941579,Normal,Calmo,Normal,2,2,1,0.848241615470203
31591,G,16,1503,358.4,13,-0.4,-0.1,0.412310562561766,7.1,881,0.1,0.1,0,0,0.152950819672131,0.686258091051075,Normal,Calmo,Normal,2,2,1,1.04085314086457
31592,G,16,1504,332.8,14,-0.5,-0.1,0.509901951359279,7.1,902,0.1,0,0,0,0.152950819672131,0.686258091051075,Normal,Calmo,Normal,2,2,1,0.917371693590607
31593,G,16,1505,320,13,-1.1,-0.2,1.11803398874989,7.1,907,0.2,0.1,0.1,0,0.15746696402075,0.710921891552893,Normal,Calmo,Normal,2,2,1,1.19238261019105
31594,G,16,1506,371.2,11,-1.4,-0.2,1.41421356237309,8,849,1,0.8,0,0,0.169820867736433,0.710921891552893,Normal,Calmo,Normal,2,2,1,1.71558985421353
31595,G,16,1507,384,9,-1,-0.2,1.01980390271856,7.5,831,2.4,1.4,0,0,0.153682810235502,0.710921891552893,Normal,Calmo,Normal,2,2,1,1.14084259387098
31596,G,16,1508,409.6,8,-1,-0.2,1.01980390271856,7.5,819,3.4,1,0,0,0.153682810235502,0.710921891552893,Normal,Calmo,Normal,2,2,1,1.174104557302
31597,G,16,1509,358.4,6,-1.2,-0.2,1.21655250605964,7.1,815,3.3,0.1,0,0,0.161428603080317,0.686258091051075,Normal,Calmo,Normal,2,2,1,1.48724540548729
31598,G,16,1510,332.8,4,-1.1,-0.2,1.11803398874989,7.1,774,3,0.3,0,0,0.15746696402075,0.686258091051075,Normal,Calmo,Normal,2,2,1,1.42578522708689
31599,G,16,1511,384,4,-0.5,-0.2,0.53851648071345,7.1,775,1.2,1.8,0,0,0.152950819672131,0.802028060178354,Normal,Calmo,Normal,2,2,1,1.1515130403297
31600,G,16,1512,345.6,4,-0.5,-0.3,0.58309518948453,7.1,773,0.5,0.7,0.1,0,0.152950819672131,0.710921891552892,Normal,Calmo,Normal,2,2,1,1.15743238231498
31601,G,16,1513,332.8,4,-0.5,-0.2,0.53851648071345,7.1,778,0.7,0.2,0.1,0,0.152950819672131,0.710921891552892,Normal,Calmo,Normal,2,2,1,1.18564712796958
31602,G,16,1514,76.8,5,-0.5,-0.3,0.58309518948453,7.1,786,0.5,0.2,0.1,0,0.152950819672131,0.710921891552892,Normal,Calmo,Normal,2,2,1,1.21475853435391
31603,G,16,1515,332.8,5,-0.5,-0.3,0.58309518948453,7.1,786,0.5,0,0,0,0.152950819672131,0.686258091051074,Normal,Calmo,Normal,2,2,1,1.13663831368788
31604,G,16,1516,332.8,6,-0.5,-0.3,0.58309518948453,7.1,791,0.1,0.4,0,0,0.152950819672131,0.686258091051074,Normal,Calmo,Normal,2,2,1,1.10196148923941
31605,G,16,1517,332.8,6,-0.5,-0.3,0.58309518948453,7.1,787,-1,1.1,0,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,2,1,1.0923472818182
31606,G,16,1518,345.6,6,-0.7,-0.3,0.761577310586391,7.1,791,-3.5,2.5,0,0,0.152950819672131,0.686258091051074,Normal,Calmo,Normal,2,2,1,1.03632200150647
31607,G,16,1519,332.8,6,-0.7,-0.3,0.761577310586391,7.1,786,-7.1,3.6,0,0,0.152950819672131,0.710921891552892,Normal,Calmo,Normal,2,2,1,1.02516217909078
31608,G,16,1520,332.8,5,-1.2,-0.3,1.2369316876853,7.1,779,-5.5,1.6,0,0,0.162270301513321,0.686258091051074,Normal,Calmo,Normal,2,2,1,1.54501633776759
31609,G,16,1521,371.2,3,-0.8,-0.3,0.854400374531753,7.5,765,-4.5,1,0,0,0.152950819672131,0.525050613606558,Normal,Calmo,Normal,2,2,1,1.19652336761446
31610,G,16,1522,384,4,0,-0.4,0.4,7.1,797,-3.9,0.6,0.1,0,0.152950819672131,0.491139876707792,Normal,Calmo,Calmo,3,1,1,1.2593098724715
31611,G,16,1523,448,6,0,-0.4,0.4,8.9,1028,-2,1.9,0,0,0.152950819672131,0.428702030823759,Normal,Calmo,Calmo,3,1,1,0.979011217672666
31612,G,16,1524,550.4,9,0.1,-0.4,0.412310562561766,8.9,1465,2.7,4.7,0,0,0.152950819672131,0.428702030823759,Normal,Calmo,Calmo,3,1,1,0.937096896266798
31613,G,16,1525,588.8,11,-0.1,-0.3,0.316227766016838,9.4,1752,3,0.3,0.1,0,0.152950819672131,0.42870203082376,Normal,Calmo,Calmo,3,1,1,1.45780333626058
31614,G,16,1526,588.8,13,0.1,-0.3,0.316227766016838,10.8,1607,5.2,2.2,0,0,0.152950819672131,0.491139876707792,Normal,Calmo,Calmo,3,1,1,1.23426487844179
31615,G,16,1527,806.4,16,0.3,-0.3,0.424264068711929,12.2,1671,5.2,0,0,0,0.152950819672131,0.491139876707792,Normal,Calmo,Calmo,3,1,1,1.2943275604051
31616,G,16,1528,1024,20,0.4,-0.3,0.5,12.2,1976,4.1,1.1,0,0,0.152950819672131,0.428702030823759,Normal,Calmo,Calmo,3,1,2,1.42991838564173
31617,G,16,1529,550.4,22,-0.1,-0.3,0.316227766016838,8.9,1765,0,4.1,0,0,0.156772486772487,0.479303441507068,Normal,Calmo,Calmo,3,1,1,1.41007792253207
31618,G,16,1530,435.2,24,-0.2,-0.4,0.447213595499958,7.5,1504,-2.7,2.7,0.1,0,0.160769230769231,0.5771577722848,Normal,Calmo,Normal,2,2,1,0.957646927688639
31619,G,16,1531,396.8,25,-0.3,-0.4,0.5,7.5,1504,0,2.7,0,0,0.162828282828283,0.5771577722848,Normal,Calmo,Normal,2,2,1,0.922187048485156
31620,G,16,1532,396.8,26,-0.4,-0.4,0.565685424949238,7.5,1519,-1.8,1.8,0,0,0.164925373134328,0.643053046235638,Normal,Calmo,Normal,2,2,1,0.927893583721839
31621,G,16,1533,409.6,27,-0.3,-0.4,0.5,7.5,1599,-2,0.2,0,0,0.167058823529412,0.686258091051074,Normal,Calmo,Normal,2,2,1,1.12544620034117
31622,G,16,1534,460.8,28,-0.2,-0.3,0.360555127546399,8,1793,0.9,2.9,0.1,0,0.169227053140097,0.710921891552892,Normal,Calmo,Normal,2,2,2,1.30878471351465
31623,G,16,1535,396.8,29,-0.4,-0.3,0.5,7.1,1718,1.9,1,0,0,0.171428571428571,0.718955162260601,Normal,Calmo,Normal,2,2,1,1.30658192831739
31624,G,16,1536,396.8,30,-0.3,-0.2,0.360555127546399,8,1603,4.4,2.5,0.1,0,0.173661971830986,0.718955162260601,Normal,Calmo,Normal,2,2,1,1.27574752249951
31625,G,16,1537,537.6,31,-0.2,0,0.2,8.9,1544,12,7.6,0.2,0,0.171428571428571,0.710921891552891,Normal,Calmo,Normal,2,2,1,1.39159276269938
31626,G,16,1538,486.4,33,-0.2,0.4,0.447213595499958,9.4,1584,29.9,17.9,0.4,0,0.167058823529412,0.710921891552892,Normal,Calmo,Normal,2,2,1,1.15662823453818
31627,G,16,1539,320,34,-0.4,0.9,0.98488578017961,8,1560,33.2,3.3,0.5,0,0.164925373134328,0.491139876707791,Normal,Calmo,Calmo,3,1,1,1.25932568230025
31628,G,16,1540,0,34,-0.6,1,1.16619037896906,8,1562,35.5,2.3,0.1,0,0.164925373134328,0.525050613606557,Normal,Calmo,Normal,2,2,1,1.57650535890644
31629,G,16,1541,0,34,-0.5,1.1,1.20830459735946,8,1575,35.1,0.399999999999999,0.1,0,0.164925373134328,0.491139876707792,Normal,Calmo,Calmo,3,1,1,1.66620545938921
31630,G,16,1542,0,33,-0.5,0.8,0.94339811320566,8,1530,29.5,5.6,0.3,0,0.167058823529412,0.525050613606558,Normal,Calmo,Normal,2,2,1,1.25079550003643
31631,G,16,1543,76.8,31,-0.5,0.7,0.860232526704263,8,1495,27.2,2.3,0.1,0,0.171428571428571,0.535877538529699,Normal,Calmo,Normal,2,2,1,1.11792901958977
31632,G,16,1544,601.6,31,0,0.4,0.4,9.9,1487,12.1,15.1,0.3,0,0.171428571428571,0.686258091051073,Normal,Calmo,Normal,2,2,1,1.04966633393598
31633,G,16,1545,460.8,30,-0.2,-0.3,0.360555127546399,6.6,1410,-10.2,22.3,0.7,0,0.173661971830986,0.643053046235638,Normal,Calmo,Normal,2,2,1,1.06133093393128
31634,G,16,1546,320,29,-0.3,-0.4,0.5,7.1,1254,-10.2,0,0.1,0,0.171428571428571,0.643053046235637,Normal,Calmo,Normal,2,2,1,0.911088254914274
31635,G,16,1547,422.4,29,-0.2,-0.3,0.360555127546399,8.5,1336,-13.1,2.9,0.1,0,0.171428571428571,0.577157772284799,Normal,Calmo,Normal,2,2,1,1.02235114967504
31636,G,16,1548,576,29,0,-0.5,0.5,9.4,1464,-21.1,8,0.2,0,0.171428571428571,0.643053046235638,Normal,Calmo,Normal,2,2,1,0.884269207360036
31637,G,16,1549,524.8,29,-0.1,-0.9,0.905538513813742,9.4,1472,-29.8,8.7,0.4,0,0.171428571428571,0.686258091051074,Normal,Calmo,Normal,2,2,1,0.881128371078849
31638,G,16,1550,89.6,29,-0.2,-1,1.01980390271856,8.9,1455,-32.2,2.4,0.1,0,0.171428571428571,0.710921891552892,Normal,Calmo,Normal,2,2,1,1.17217698232077
31639,G,16,1551,460.8,29,-0.1,-0.9,0.905538513813742,8.5,1455,-32.7,0.5,0.1,0,0.171428571428571,0.710921891552892,Normal,Calmo,Normal,2,2,1,1.00092623177508
31640,G,16,1552,396.8,28,-0.2,-0.8,0.824621125123532,7.1,1410,-22.3,10.4,0.1,0,0.169227053140097,0.710921891552892,Normal,Calmo,Normal,2,2,1,0.699105855012682
31641,G,16,1553,256,28,-0.3,-0.8,0.854400374531753,6.6,1188,-18.3,4,0,0,0.169227053140097,0.710921891552892,Normal,Calmo,Normal,2,2,1,0.756344904688903
31642,G,16,1554,230.4,27,-0.3,-0.8,0.854400374531753,6.1,1037,-16.7,1.6,0,0,0.167058823529412,0.535877538529699,Normal,Calmo,Normal,2,2,1,0.859521960376538
31643,G,16,1555,499.2,26,-0.1,-0.5,0.509901951359279,10.4,1303,-8.6,8.1,0.3,0,0.164925373134328,0.525050613606558,Normal,Calmo,Normal,2,2,1,0.649823713912689
31644,G,16,1556,768,27,0.2,-0.2,0.282842712474619,11.3,1492,-1.8,6.8,0.3,0,0.167058823529412,0.525050613606559,Normal,Calmo,Normal,2,2,1,1.22007801941841
31645,G,16,1557,614.4,27,0.1,0,0.1,9.9,1454,4.9,6.7,0.2,0,0.167058823529412,0.525050613606558,Normal,Calmo,Normal,2,2,1,1.44083470134634
31646,G,16,1558,524.8,27,0,0.1,0.1,8.9,1412,6.8,1.9,0.1,0,0.167058823529412,0.525050613606558,Normal,Calmo,Normal,2,2,1,1.46012685228483
31647,G,16,1559,460.8,27,0,0.2,0.2,8,1363,9.1,2.3,0.1,0,0.167058823529412,0.525050613606558,Normal,Calmo,Normal,2,2,1,1.25652636888198
31648,G,16,1560,332.8,26,-0.1,0,0.1,6.6,1212,-0.6,9.7,0.2,0,0.164925373134328,0.535877538529699,Normal,Calmo,Normal,2,2,1,1.31843667322692
31649,G,16,1561,243.2,25,-0.2,-0.1,0.223606797749979,6.1,980,2,2.6,0.1,0,0.162828282828283,0.535877538529699,Normal,Calmo,Normal,2,2,1,1.24684602025123
31650,G,16,1562,294.4,24,-0.2,0,0.2,6.6,1071,4.3,2.3,0.1,0,0.160769230769231,0.525050613606558,Normal,Calmo,Normal,2,2,1,1.22017478583021
31651,G,16,1563,243.2,22,-1.1,0,1.1,6.1,981,5.4,1.1,0,0,0.156772486772487,0.525050613606557,Normal,Calmo,Normal,2,2,1,1.11880309867228
31652,G,16,1564,332.8,17,-1.7,0,1.7,7.5,1005,5.4,0,0,0,0.164925373134328,0.982279753415584,Normal,Calmo,Normal,2,2,1,2.16502349318959
31653,G,16,1565,358.4,13,-0.6,0,0.6,7.5,925,11.7,6.3,0,0,0.152950819672131,0.964579569353458,Normal,Calmo,Normal,2,2,1,0.669095813548934
31654,G,16,1566,460.8,13,0.1,0,0.1,8.9,1009,14.1,2.4,0,0,0.152950819672131,1.39328160017722,Normal,Calmo,Agressivo,2,1,1,1.37885217025589
31655,G,16,1567,652.8,13,0.3,0.1,0.316227766016838,11.3,1223,15.6,1.5,0.1,0,0.152950819672131,1.4379103245212,Normal,Calmo,Agressivo,2,1,1,1.0003605993146
31656,G,16,1568,1382.4,15,1,-0.1,1.00498756211209,18.3,1749,-5.6,21.2,0.2,0,0.153133282507582,1.42184378310579,Normal,Calmo,Agressivo,2,1,1,1.77271980524374
31657,G,16,1569,857.6,17,0.5,-0.7,0.860232526704263,9.4,1483,-78,72.4,0.6,0,0.152950819672131,1.42184378310579,Normal,Calmo,Agressivo,2,1,1,2.64005506665543
31658,G,16,1570,384,17,-0.3,-1.8,1.82482875908947,7.1,1149,-157.7,79.7,1.1,0,0.159743755153119,1.44189898772997,Normal,Calmo,Agressivo,2,1,1,3.65227411185844
31659,G,16,1571,614.4,16,-0.1,-1.7,1.70293863659264,11.3,1273,-150.7,7,0.1,0,0.16479571115315,1.37251618210215,Normal,Calmo,Agressivo,2,1,1,2.09358117241032
31660,G,16,1572,1267.2,18,0.6,-1.6,1.70880074906351,16.9,1697,-89.2,61.5,0.0999999999999999,0,0.164539555633791,1.29056401257116,Normal,Calmo,Agressivo,2,1,1,3.24862278720235
31661,G,16,1573,1548.8,21,0.9,-1.2,1.5,19.7,1800,-59.6,29.6,0.4,0,0.173661971830986,1.29056401257116,Normal,Calmo,Agressivo,2,1,1,2.57346507880183
31662,G,16,1574,1664,24,0.9,-0.7,1.14017542509914,23,1721,-37.2,22.4,0.5,0,0.160769230769231,1.24987045947791,Normal,Calmo,Agressivo,2,1,1,2.19667247339548
31663,G,16,1575,1676.8,27,0.8,-0.7,1.06301458127347,21.1,1784,-16.6,20.6,0,0,0.167058823529412,1.30824379545705,Normal,Calmo,Agressivo,2,1,2,2.09917591934513
31664,G,16,1576,1612.8,30,0.8,-0.2,0.824621125123532,18.3,1924,-5.4,11.2,0.5,0,0.173661971830986,0.837067474325448,Normal,Calmo,Normal,2,2,2,1.53936067476359
31665,G,16,1577,1280,32,0.4,-0.2,0.447213595499958,14.1,2023,-1.8,3.6,0,0,0.169227053140097,0.802028060178354,Normal,Calmo,Normal,2,2,2,0.983707798013586
31666,G,16,1578,1113.6,34,0.3,0,0.3,13.6,1733,0.1,1.9,0.2,0,0.164925373134328,0.710921891552892,Normal,Calmo,Normal,2,2,2,0.934670403826223
31667,G,16,1579,844.8,35,0.1,0,0.1,10.4,1675,0,0.1,0,0,0.162828282828283,0.686258091051074,Normal,Calmo,Normal,2,2,2,1.15752619391274
31668,G,16,1580,576,35,-0.1,0,0.1,9.4,1683,0,0,0,0,0.162828282828283,0.525050613606558,Normal,Calmo,Normal,2,2,2,1.2517607432862
31669,G,16,1581,537.6,35,-0.1,0,0.1,9.4,1687,0,0,0,0,0.162828282828283,0.535877538529699,Normal,Calmo,Normal,2,2,2,1.26845905885055
31670,G,16,1582,972.8,36,0.2,0,0.2,13.6,1730,0,0,0,0,0.160769230769231,0.535877538529699,Normal,Calmo,Normal,2,2,2,0.944726867503518
31671,G,16,1583,230.4,38,0,-0.1,0.1,11.3,1856,-1.7,1.7,0.1,0,0.156772486772487,0.535877538529699,Normal,Calmo,Normal,2,2,2,1.32470547502637
31672,G,16,1584,793.6,39,0,0.1,0.1,11.3,1887,1.5,3.2,0.2,0,0.154838709677419,0.525050613606558,Normal,Calmo,Normal,2,2,2,0.951034445585361
31673,G,16,1585,832,40,0,0.3,0.3,11.8,1934,1.8,0.3,0.2,0,0.152950819672131,0.525050613606557,Normal,Calmo,Normal,2,2,2,0.655393358076467
31674,G,16,1586,716.8,41,0,0.3,0.3,9.9,1981,1.7,0.1,0,0,0.166009852216749,0.525050613606556,Normal,Calmo,Normal,2,2,2,0.707518767240132
31675,G,16,1587,563.2,42,-0.2,0.1,0.223606797749979,8.9,2008,0.2,1.5,0.2,0,0.178731466227347,0.535877538529697,Normal,Calmo,Normal,2,2,2,0.872915310705427
31676,G,16,1588,435.2,42,-0.3,0.1,0.316227766016838,7.1,2003,0,0.2,0,0,0.178731466227347,0.525050613606555,Normal,Calmo,Normal,2,2,2,0.935624956733905
31677,G,16,1589,204.8,41,-0.5,0.1,0.509901951359279,8,1991,-0.6,0.6,0,0,0.166009852216749,0.525050613606554,Normal,Calmo,Normal,2,2,2,1.13178159322153
31678,G,16,1590,0,41,-0.5,0.1,0.509901951359279,9.4,1938,2.3,2.9,0,0,0.166009852216749,0.525050613606554,Normal,Calmo,Normal,2,2,2,1.32299669484999
31679,G,16,1591,0,40,-0.5,0.1,0.509901951359279,8.9,1888,1.2,1.1,0,0,0.152950819672131,0.491139876707788,Normal,Calmo,Calmo,3,1,2,1.34634834046158
31680,G,16,1592,0,38,-0.5,0,0.5,8.9,1835,0.5,0.7,0.1,0,0.156772486772487,0.491139876707788,Normal,Calmo,Calmo,3,1,2,1.39010959071938
31681,G,16,1593,153.6,37,-0.4,0.1,0.412310562561766,8.5,1787,3.8,3.3,0.1,0,0.15875,0.491139876707788,Normal,Calmo,Calmo,3,1,2,1.26851433079081
31682,G,16,1594,588.8,37,-0.1,0.1,0.14142135623731,9.9,1785,3.5,0.3,0,0,0.15875,0.491139876707788,Normal,Calmo,Calmo,3,1,2,1.0813965583785
31683,G,16,1595,998.4,37,0.1,0.3,0.316227766016838,12.7,1814,9.3,5.8,0.2,0,0.15875,0.49113987670779,Normal,Calmo,Calmo,3,1,2,0.759379847254906
31684,G,16,1596,742.4,38,0,0.5,0.5,10.8,1831,13.8,4.5,0.2,0,0.156772486772487,0.428702030823758,Normal,Calmo,Calmo,3,1,2,0.741226931690123
31685,G,16,1597,1062.4,39,0.2,0.6,0.632455532033676,13.6,1865,10.2,3.6,0.1,0,0.154838709677419,0.428702030823759,Normal,Calmo,Calmo,3,1,2,0.717778585566032
31686,G,16,1598,1075.2,40,0.2,0.5,0.53851648071345,13.6,1916,10.5,0.300000000000001,0.1,0,0.152950819672131,0.491139876707791,Normal,Calmo,Calmo,3,1,2,0.594098888078278
31687,G,16,1599,857.6,41,0,0.2,0.2,10.8,1954,4,6.5,0.3,0,0.166009852216749,0.525050613606556,Normal,Calmo,Normal,2,2,2,0.756322418875141
31688,G,16,1600,652.8,41,-0.1,0.1,0.14142135623731,9.9,1956,5.1,1.1,0.1,0,0.166009852216749,0.525050613606557,Normal,Calmo,Normal,2,2,2,0.914316456160449
31689,G,16,1601,665.6,41,0,0.3,0.3,10.4,1953,8.7,3.6,0.2,0,0.166009852216749,0.535877538529698,Normal,Calmo,Normal,2,2,2,0.719024254465505
31690,G,16,1602,704,41,0,0.7,0.7,10.8,1959,13.1,4.4,0.4,0,0.166009852216749,0.525050613606558,Normal,Calmo,Normal,2,2,2,0.82347093866592
31691,G,16,1603,729.6,41,0,1,1,10.8,1955,20.7,7.6,0.3,0,0.166009852216749,0.491139876707793,Normal,Calmo,Calmo,3,1,2,1.31436509437166
31692,G,16,1604,627.2,41,-0.1,1,1.00498756211209,8.9,1954,16.3,4.4,0,0,0.170239075233159,0.42870203082376,Normal,Calmo,Calmo,3,1,2,1.3576257948108
31693,G,16,1605,499.2,40,-0.2,0.7,0.728010988928052,8.5,1932,12,4.3,0.3,0,0.152950819672131,0.491139876707793,Normal,Calmo,Calmo,3,1,2,1.03220352809105
31694,G,16,1606,499.2,39,-0.1,0.3,0.316227766016838,8.5,1889,4.9,7.1,0.4,0,0.154838709677419,0.42870203082376,Normal,Calmo,Calmo,3,1,2,0.933307647433416
31695,G,16,1607,384,38,-0.3,0.2,0.360555127546399,7.1,1771,2.3,2.6,0.1,0,0.156772486772487,0.428702030823759,Normal,Calmo,Calmo,3,1,2,1.07267195851806
31696,G,16,1608,102.4,36,-0.5,0,0.5,8,1699,-1.4,3.7,0.2,0,0.160769230769231,0.491139876707791,Normal,Calmo,Calmo,3,1,2,1.39092711847195
31697,G,16,1609,396.8,34,-0.2,-0.1,0.223606797749979,8.5,1649,-1,0.4,0.1,0,0.164925373134328,0.491139876707792,Normal,Calmo,Calmo,3,1,2,1.29975853408046
31698,G,16,1610,524.8,33,-0.1,-0.1,0.14142135623731,9.4,1595,1.5,2.5,0,0,0.167058823529412,0.491139876707791,Normal,Calmo,Calmo,3,1,2,1.3500747406945
31699,G,16,1611,998.4,33,0.3,0,0.3,14.1,1584,1.5,0,0.1,0,0.167058823529412,0.525050613606557,Normal,Calmo,Normal,2,2,2,1.09796068526166
31700,G,16,1612,1241.6,34,0.4,0,0.4,15.5,1621,0.9,0.6,0,0,0.164925373134328,0.535877538529698,Normal,Calmo,Normal,2,2,2,1.03829017040085
31701,G,16,1613,870.4,34,0.1,0,0.1,9.9,1638,0.2,0.7,0,0,0.164925373134328,0.525050613606557,Normal,Calmo,Normal,2,2,2,1.2131469673901
31702,G,16,1614,0,31,-0.5,0,0.5,7.5,1457,-2.3,2.5,0,0,0.171428571428571,0.890266629830519,Normal,Calmo,Normal,2,2,1,1.15212923719147
31703,G,16,1615,0,29,-0.5,-0.1,0.509901951359279,6.6,1389,-1.9,0.4,0.1,0,0.171428571428571,0.890266629830519,Normal,Calmo,Normal,2,2,1,1.09599495620706
31704,G,16,1616,38.4,27,-0.8,0,0.8,5.7,1195,0.7,2.6,0.1,0,0.167058823529412,0.89026662983052,Normal,Calmo,Normal,2,2,1,0.859476162328839
31705,G,16,1617,307.2,24,-0.9,0,0.9,7.1,990,5,4.3,0,0,0.160769230769231,0.83017791293286,Normal,Calmo,Normal,2,2,1,0.781359804105881
31706,G,16,1618,345.6,21,-1,0,1,7.5,1070,0.8,4.2,0,0,0.154838709677419,0.89026662983052,Normal,Calmo,Normal,2,2,1,0.803772640227054
31707,G,16,1619,435.2,17,-1.1,0.1,1.10453610171873,7.5,1157,4.3,3.5,0.1,0,0.156945249163477,0.83017791293286,Normal,Calmo,Normal,2,2,1,0.93624450101512
31708,G,16,1620,435.2,12,-2,0,2,8.5,953,3.3,1,0.1,0,0.152950819672131,0.83017791293286,Normal,Calmo,Normal,2,2,1,2.76401141888424
31709,G,16,1621,460.8,6,-2,0,2,8,871,3,0.3,0,0,0.152950819672131,0.83017791293286,Normal,Calmo,Normal,2,2,1,2.83179611987403
31802,G,16,1714,524.8,2,0.7,0,0.7,9.4,989,10.8,8.1,0,0,0.152950819672131,0.643053046235639,Normal,Calmo,Normal,2,2,1,0.801702504991358
31803,G,16,1715,601.6,5,0.6,0.1,0.608276253029822,10.4,1180,20.9,10.1,0.1,0,0.152950819672131,0.686258091051075,Normal,Calmo,Normal,2,2,1,0.610579222410125
31804,G,16,1716,985.6,8,1,0.1,1.00498756211209,14.1,1549,21.5,0.600000000000001,0,0,0.153133282507582,0.686258091051074,Normal,Calmo,Normal,2,2,1,1.33909165612338
31805,G,16,1717,1292.8,13,0.9,0.1,0.905538513813742,14.1,2084,15.3,6.2,0,0,0.152950819672131,0.864076567430044,Normal,Calmo,Normal,2,2,2,2.03504896614608
31806,G,16,1718,793.6,15,0.4,0.2,0.447213595499958,11.8,1701,21.6,6.3,0.1,0,0.152950819672131,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,1.21340794475994
31807,G,16,1719,1062.4,17,0.6,0.2,0.632455532033676,13.6,1818,22.5,0.899999999999999,0,0,0.152950819672131,1.1543155445696,Normal,Calmo,Agressivo,2,1,1,1.5150996432167
31808,G,16,1720,1203.2,20,0.7,0.2,0.728010988928052,14.6,1961,20.6,1.9,0,0,0.152950819672131,1.11894515069812,Normal,Calmo,Agressivo,2,1,2,1.56040860032442
31809,G,16,1721,1267.2,22,0.5,0.1,0.509901951359279,14.6,2118,14.5,6.1,0.1,0,0.156772486772487,1.0717550770594,Normal,Calmo,Agressivo,2,1,2,1.44148621413402
31810,G,16,1722,1203.2,24,0.6,0.1,0.608276253029822,15.5,1758,9.9,4.6,0,0,0.160769230769231,1.0717550770594,Normal,Calmo,Agressivo,2,1,2,1.35599480607995
31811,G,16,1723,1369.6,27,0.7,0,0.7,16.9,1760,5.9,4,0.1,0,0.167058823529412,1.01109171751642,Normal,Calmo,Agressivo,2,1,2,1.36363264179126
31812,G,16,1724,1433.6,29,0.7,0.1,0.707106781186547,17.4,1882,9.6,3.7,0.1,0,0.171428571428571,0.958606883014136,Normal,Calmo,Normal,2,2,2,1.30209759431051
31813,G,16,1725,1638.4,32,0.7,0.2,0.728010988928052,18.8,2049,10.1,0.5,0.1,0,0.169227053140097,0.958606883014136,Normal,Calmo,Normal,2,2,2,1.38910997762569
